i,birth,death,dim,nodes
562,2006,2100,1,Analog robot;Mark Tilden
563,2006,2100,1,Bees algorithm;Evolutionary algorithms
564,2006,2100,1,Embodied agent;Object Action Complex
565,2006,2100,1,Forward chaining;Object Action Complex
566,2006,2100,1,Motion (physics);Zero Moment Point
567,2006,2100,1,Robot B-9;Forbidden Planet
568,2006,2100,1,Daniel Paluska;Jeff Lieberman (roboticist)
569,2006,2100,1,Institute for Personal Robots in Education;Personal Robot
570,2006,2100,1,Personal Robot;Willow Garage
571,2006,2100,1,Miomir Vukobratović;Zero Moment Point
572,2006,2100,1,Packbot;Zero Moment Point
573,2007,2100,1,Sensor;Robosapien v2
574,2007,2100,1,Neural network;Feelix Growing
575,2007,2100,1,Flash Gordon;Kenny Baker (English actor)
576,2007,2100,1,Mark Tilden;Robosapien v2
577,2007,2100,1,Roboticist;Feelix Growing
578,2007,2100,1,Dieter Fox;Occupancy grid mapping
579,2007,2100,1,Sebastian Thrun;Monte Carlo localization
580,2007,2100,1,Microelectromechanical systems;Lamina emergent mechanisms
581,2007,2100,1,Particle filter;Monte Carlo localization
582,2007,2100,1,Monte Carlo localization;Pose (computer vision)
583,2007,2100,1,Perceptual Robotics;Roderic Grupen
584,2008,2100,1,Automation;Universal Robotics
585,2008,2100,1,Qrio;Robosapien v2
586,2008,2100,1,Cybernetics;Universal Robotics
587,2008,2100,1,Machine vision;Universal Robotics
588,2008,2100,1,Mystery Science Theater 3000;Gypsy (Mystery Science Theater 3000)
589,2008,2100,1,Cameron (Terminator);L. Frank Baum
590,2009,2100,1,Aibo;Robosapien
591,2009,2100,1,Nasa;Snakebot
592,2009,2100,1,Animatronics;Pleo
593,2009,2100,1,Robonaut;Leonardo (robot)
594,2009,2100,1,Robonaut;Universal Robotics
595,2009,2100,1,Snakebot;Howie Choset
596,2010,2100,1,Sensor;Robotic sensing
597,2010,2100,1,Inverse kinematics;Kinematic chain
598,2010,2100,1,Computer vision;Human-robot interaction
599,2010,2100,1,Computer vision;Human robot interaction
600,2010,2100,1,Institute of Electrical and Electronics Engineers;International Conference On Intelligent Robots and Systems
601,2010,2100,1,Kinect;Human-robot interaction
602,2010,2100,1,Kinect;Human robot interaction
603,2010,2100,1,Human–computer interaction;Human-robot interaction
604,2010,2100,1,Human–computer interaction;Human robot interaction
605,2010,2100,1,Motion (physics);Kinematic chain
606,2010,2100,1,Degrees of freedom (engineering);Rapidly exploring random tree
607,2010,2100,1,Comparison of domestic robots;Neato Robotics
608,2010,2100,1,Neato Robotics;Robotic vacuum cleaner
609,2010,2100,1,Computer Science;Legged Squad Support System
610,2010,2100,1,Delta robot;Reymond Clavel
611,2010,2100,1,Differential wheeled robot;Roboty
612,2010,2100,1,Robonaut;Kinematic chain
613,2010,2100,1,Haptic technology;Human-robot interaction
614,2010,2100,1,Haptic technology;Human robot interaction
615,2010,2100,1,Parallel manipulator;Reymond Clavel
616,2011,2100,1,Boston Dynamics;Walking robot
617,2011,2100,1,Machine learning;Walking robot
618,2011,2100,1,Nao (robot);Robot App Store
619,2011,2100,1,Nasa;Walking robot
620,2011,2100,1,Hexapod (robotics);Walking robot
621,2011,2100,1,Motion planning;Sense Plan Act
622,2011,2100,1,Automated guided vehicle;Mobile robot navigation
623,2011,2012,1,Mystery Science Theater 3000;Crow T. Robot
624,2011,2100,1,Humanoid;Sociorobotics
625,2011,2100,1,Neato Robotics;Mobile robot navigation
626,2011,2100,1,Legged Squad Support System;Walking robot
627,2011,2100,1,Kinematics;Robot kinematics
628,2011,2100,1,Hexbug;Walking robot
629,2011,2100,1,Social robot;Sociorobotics
630,2011,2100,1,Kinematic chain;Robot kinematics
631,2011,2100,1,Klann linkage;Walking robot
632,2011,2100,1,Walking robot;Whegs
633,2012,2100,1,Film;Tom Servo
634,2013,2100,1,Cyborg;Android (robot)
635,2013,2100,1,Futurama;Bender (Futurama)
636,2013,2100,1,Android (film);Android (robot)
637,2013,2100,1,Android (robot);Animatronics
638,2013,2100,1,Android (robot);Astro Boy
639,2013,2100,1,Android (robot);Bastion (comics)
640,2013,2100,1,Android (robot);Brent Spiner
641,2013,2100,1,Android (robot);Robert Llewellyn
642,2014,2100,1,Artificial intelligence;Robots in literature
643,2014,2100,1,Wheel;Ever-1
644,2014,2100,1,Alex Raymond;Star Wars
645,2014,2100,1,Star Wars;Ben Burtt
646,2014,2100,1,Star Wars;Droid (Star Wars)
647,2014,2100,1,Star Wars;Phil Tippett
648,2014,2100,1,Android (robot);Data (Star Trek)
649,2014,2100,1,Android (robot);Hollywood (2002 film)
650,2014,2100,1,Android (robot);Test pilota Pirxa
651,2014,2100,1,Android (robot);The Questor Tapes
652,2014,2100,1,Android science;Masahiro Mori (roboticist)
653,2014,2100,1,Institute of Electrical and Electronics Engineers;Manuela M. Veloso
654,2014,2100,1,Literature;Robots in literature
655,2014,2100,1,Film;Robots in literature
656,2014,2100,1,Hydraulics;Ever-1
657,2014,2100,1,History of technology;Robots in literature
658,2014,2100,1,Linear;Test pilota Pirxa
659,2014,2100,1,Gene Roddenberry;The Questor Tapes
660,2015,2100,1,George Lucas;R2-d2
661,2015,2100,1,Star Wars;Ludobot
662,2015,2100,1,Android (robot);Bishop (Alien)
663,2015,2100,1,Pneumatics;Ludobot
664,2015,2100,1,R2-d2;Omnibot
665,2015,2100,1,K-9 (Doctor Who);Ludobot
666,2016,2100,1,C-3po;Maschinenmensch
667,2016,2100,1,C-3po;Humanoid
668,2016,2100,1,C-3po;Shakey the Robot
669,2016,2100,1,Anthrobotics;Institute of Electrical and Electronics Engineers
670,2016,2100,1,Motion planning;Mobile Robot Programming Toolkit
671,2016,2100,1,Kalman filter;Mobile Robot Programming Toolkit
672,2016,2100,1,Simultaneous localization and mapping;Mobile Robot Programming Toolkit
673,2017,2100,1,Robotic mapping;Microsoft Robotics Studio
674,2017,2100,1,Institute for Personal Robots in Education;Microsoft Robotics Studio
675,2017,2100,1,Robosapien;Microsoft Robotics Studio
676,2017,2100,1,Microsoft Robotics Studio;Robotino
677,2017,2100,1,Microsoft Robotics Studio;Mobile Robot Programming Toolkit
678,2018,2100,1,Yann LeCun;Computational neuroscience
679,2018,2100,1,Clanking replicator;Hod Lipson
680,2019,2100,1,Tosy;Artificial neural network
681,2019,2100,1,Tosy;Roboticist
682,2019,2100,1,Tosy;Service robot
683,2020,2100,1,Humanoid robot;Albert Hubo
684,2020,2100,1,Humanoid robot;Christopher G. Atkeson
685,2020,2100,1,Humanoid robot;Toyota Partner Robot
686,2020,2100,1,Humanoid robot;Justin (robot)
687,2020,2100,1,Humanoid robot;List of fictional gynoids
688,2020,2100,1,Humanoid robot;Plen
689,2020,2100,1,Humanoid robot;Tomotaka Takahashi
690,2020,2100,1,Robot control;Applications of artificial intelligence
691,2020,2100,1,Robot control;Arm solution
692,2020,2100,1,Robot control;Progress in artificial intelligence
693,2020,2100,1,Swarm robotics;Ant robotics
694,2020,2100,1,Swarm robotics;Microrobotics
695,2020,2100,1,Swarm robotics;Unmanned aerial vehicles
696,2020,2100,1,Serial manipulator;Scara
697,2020,2100,1,Inverse kinematics;Actuator
698,2020,2100,1,Robot kit;Actuator
699,2020,2100,1,Adept Technology;Scara
700,2020,2100,1,Scara;Robotics Design
701,2020,2100,1,Abb Group;Robotics Certification Standards Alliance
702,2020,2100,1,Abb Group;Japan Robot Association
703,2020,2100,1,Abb Group;Microsoft Robotics Studio
704,2020,2100,1,Kuka;Future of robotics
705,2020,2100,1,Kuka;Henrik I. Christensen
706,2020,2100,1,Kuka;Japan Robot Association
707,2020,2100,1,Kuka;Microsoft Robotics Studio
708,2020,2100,1,Kuka;Reis Robotics
709,2020,2100,1,Albert Hubo;Hubo
710,2020,2100,1,Beam robotics;Audiotrope
711,2020,2100,1,Beam robotics;Climber (BEAM)
712,2020,2100,1,Beam robotics;Crawler (BEAM)
713,2020,2100,1,Beam robotics;Flier (BEAM)
714,2020,2100,1,Beam robotics;Hexbug
715,2020,2100,1,Beam robotics;Jumper (BEAM)
716,2020,2100,1,Beam robotics;Phototrope
717,2020,2100,1,Beam robotics;Radiotrope
718,2020,2100,1,Beam robotics;Roller (BEAM)
719,2020,2100,1,Beam robotics;Sitter (BEAM)
720,2020,2100,1,Beam robotics;Slider (BEAM)
721,2020,2100,1,Beam robotics;Squirmer (BEAM)
722,2020,2100,1,Beam robotics;Swimmer (BEAM)
723,2020,2100,1,Beam robotics;Thermotrope
724,2020,2100,1,Andrew Ng;Ijcai Computers and Thought Award
725,2020,2100,1,Ijcai Computers and Thought Award;Leslie P. Kaelbling
726,2020,2100,1,Arduino;Actuator
727,2020,2100,1,Actuator;Pneumatics
728,2020,2100,1,Actuator;Autonomic Computing
729,2020,2100,1,Actuator;Self-reconfiguring modular robot
730,2020,2100,1,Actuator;Control systems
731,2020,2100,1,Actuator;Prosthetic
732,2020,2100,1,Actuator;Passive dynamics
733,2020,2100,1,Actuator;Robot kinematics
734,2020,2100,1,Actuator;Mechatronics engineering
735,2020,2100,1,Actuator;Percept (artificial intelligence)
736,2020,2100,1,Actuator;Unmanned aerial vehicles
737,2020,2100,1,Actuator;Underactuation
738,2020,2100,1,Computer software;Computer-aided design
739,2020,2100,1,Computer software;Computer Engineering
740,2020,2100,1,Computer software;Glossary of robotics
741,2020,2100,1,Computer software;Universal Robotics
742,2020,2100,1,R.u.r. (Rossum's Universal Robots);Future of robotics
743,2020,2100,1,R.u.r. (Rossum's Universal Robots);List of fictional robots and androids
744,2020,2100,1,Hierarchical control system;Control systems
745,2020,2100,1,Hierarchical control system;Robocrane
746,2020,2100,1,Hierarchical control system;Unmanned aerial vehicles
747,2020,2100,1,Yoshiyuki Tomino;Chōdenji Machine Voltes V
748,2020,2100,1,Yoshiyuki Tomino;Grendizer (mecha)
749,2020,2100,1,Maschinenmensch;Gynoid
750,2020,2100,1,T-x;Nanomorph
751,2020,2100,1,Super Robot;Go Nagai
752,2020,2100,1,List of emerging technologies;Machine listening
753,2020,2100,1,Cynthia Breazeal;Leonardo (robot)
754,2020,2100,1,Cyberflora;Future of robotics
755,2020,2100,1,Adaptive control;Digital control
756,2020,2100,1,Cylon (reimagining);Tory Foster
757,2020,2100,1,Ellen Tigh;Samuel Anders
758,2020,2100,1,Ever-1;Gynoid
759,2020,2100,1,Hiroshi Ishiguro;Human robot interaction
760,2020,2100,1,James S. Albus;Robocrane
761,2020,2100,1,John Cavil;Samuel Anders
762,2020,2100,1,Number Four (Battlestar Galactica);Number Three (Battlestar Galactica)
763,2020,2100,1,Number Four (Battlestar Galactica);Number Six (Battlestar Galactica)
764,2020,2100,1,Number Three (Battlestar Galactica);Samuel Anders
765,2020,2100,1,Number Six (Battlestar Galactica);Samuel Anders
766,2020,2100,1,Number Eight (Battlestar Galactica);Samuel Anders
767,2020,2100,1,Micro air vehicle;Unmanned aerial vehicles
768,2020,2100,1,Robot-assisted heart surgery;Patient registration
769,-1800,2100,2,Science;Electrical engineering;Mechanical Engineering
770,1887,2100,2,Engineering;Chemical engineering;Mechanical Engineering
771,1959,2100,2,Shadow Hand;Degrees of freedom (mechanics);Future of robotics
772,1959,2100,2,Artificial Intelligence;Knowledge representation;Frame problem
773,1960,2100,2,Biomechanics;Mechanical Engineering;Kinematics
774,1964,2100,2,Artificial Intelligence;Natural language processing;Natural language understanding
775,1970,2100,2,Psychology;Artificial Intelligence;Embodied cognition
776,1970,2100,2,Artificial Intelligence;Ai winter;Fuzzy logic
777,1970,2100,2,Artificial Intelligence;Ai winter;Turing test
778,1970,2100,2,Artificial Intelligence;Expert system;Knowledge representation
779,1971,2100,2,Electronic engineering;Mechatronics;Future of robotics
780,1971,2100,2,Electronic engineering;Automotive engineering;Mechatronics engineering
781,1971,2100,2,Technology;Telecommunications;Mechatronics engineering
782,1971,2100,2,Electronics;Engineering;Mechatronics engineering
783,1971,2100,2,Mechatronics;Control engineering;Mechanical Engineering
784,1971,2100,2,Electrical engineering;Control engineering;Mechatronics engineering
785,1971,2100,2,Lock Martin;The Day the Earth Stood Still (1951 film);Robert Wise
786,1980,2100,2,Artificial Intelligence;Computational intelligence;Natural language understanding
787,1980,2100,2,Artificial Intelligence;Computational intelligence;Evolutionary computation
788,1991,2100,2,Cognitive science;Intelligent agent;Artificial Intelligence
789,1991,2100,2,Intelligent agent;Artificial Intelligence;Machine learning
790,1991,2100,2,Intelligent agent;Artificial Intelligence;Knowledge representation
791,1991,2100,2,Intelligent agent;Artificial Intelligence;Swarm intelligence
792,1994,2100,2,Artificial Intelligence;Fuzzy logic;Intelligent control
793,1994,2100,2,Artificial Intelligence;Evolutionary computation;Intelligent control
794,2002,2100,2,Cognitive science;Artificial Imagination;Computational linguistics
795,2006,2100,2,Artificial Intelligence;Evolutionary algorithms;Evolutionary computation
796,2010,2100,2,Artificial intelligence;Natural language understanding;Human robot interaction
797,2018,2100,2,Artificial Intelligence;Andrew Ng;Natural language processing
798,2020,2100,2,Artificial Intelligence;Ai winter;Intelligence
